"[run number]","dist-for-first","step-size","num","rw-type","[step]","ticks-till-border","max-diff-msd","mean-displacement"
"291","poisson","1.84","300","Discrete directions, continuous step","3685","305","8.520121672503333","34.15341215629488"
"290","poisson","1.84","300","Discrete directions, continuous step","3877","491","7.605703465768293","33.44959240490113"
"293","poisson","1.88","300","Discrete directions, continuous step","3912","315","11.294557812467993","36.418775128329095"
"294","poisson","1.88","300","Discrete directions, continuous step","3540","393","6.702436300098576","37.52521276274814"
"295","poisson","1.88","300","Discrete directions, continuous step","3175","315","7.924760846599185","36.6134627825272"
"296","poisson","1.88","300","Discrete directions, continuous step","3204","238","7.979622295041835","36.50592790293609"
"297","poisson","1.92","300","Discrete directions, continuous step","3457","388","8.430503337675326","37.93238304537047"
"298","poisson","1.92","300","Discrete directions, continuous step","3211","319","8.989803985778828","36.767276873073094"
"299","poisson","1.92","300","Discrete directions, continuous step","3218","357","9.406395333562287","36.86572632960149"
"301","poisson","1.96","300","Discrete directions, continuous step","2906","366","8.209754262817576","37.715609309403504"
"300","poisson","1.92","300","Discrete directions, continuous step","3216","371","9.775496065934142","36.250238557351246"
"302","poisson","1.96","300","Discrete directions, continuous step","3293","305","8.997564005234679","40.01519046996295"
"303","poisson","1.96","300","Discrete directions, continuous step","3404","183","6.440830621304812","39.28605937592823"
"304","poisson","1.96","300","Discrete directions, continuous step","3508","370","9.126800054086239","38.45719818902012"
"306","poisson","2","300","Discrete directions, continuous step","3166","316","8.038178027863587","37.377321310404334"
"307","poisson","2","300","Discrete directions, continuous step","3066","371","7.5396428875984824","37.38353616233538"
"305","poisson","2","300","Discrete directions, continuous step","3404","292","7.053634154633421","38.68759645580807"
"308","poisson","2","300","Discrete directions, continuous step","3540","198","6.51401565942324","37.17698801338349"
"309","poisson","2.04","300","Discrete directions, continuous step","3088","279","7.773724325105782","38.985923297046156"
"311","poisson","2.04","300","Discrete directions, continuous step","2952","235","9.058201353532045","37.63662843614958"
"310","poisson","2.04","300","Discrete directions, continuous step","3375","231","8.773029223010163","37.647246267113644"
"313","poisson","2.08","300","Discrete directions, continuous step","3125","268","4.981310883741763","38.91476956685462"
"312","poisson","2.04","300","Discrete directions, continuous step","3342","211","7.6352168100111335","39.1799648951338"
"314","poisson","2.08","300","Discrete directions, continuous step","3568","248","6.682736660209457","38.49209076961917"
"315","poisson","2.08","300","Discrete directions, continuous step","3112","229","8.880649426377353","38.17298270944435"
"316","poisson","2.08","300","Discrete directions, continuous step","2856","236","6.927388834095204","37.59489431865568"
"318","poisson","2.12","300","Discrete directions, continuous step","3103","282","6.986748572135255","38.66526189841944"
"317","poisson","2.12","300","Discrete directions, continuous step","3458","233","6.167940376922811","39.2737828563066"
"319","poisson","2.12","300","Discrete directions, continuous step","3488","239","8.789069639854432","42.75404523024037"
"320","poisson","2.12","300","Discrete directions, continuous step","2700","224","7.777997233638551","38.35951993475162"
"321","poisson","2.16","300","Discrete directions, continuous step","2898","344","7.641043940299994","40.84209871488632"
"322","poisson","2.16","300","Discrete directions, continuous step","3087","252","7.471489674515439","39.41799586489949"
"323","poisson","2.16","300","Discrete directions, continuous step","2560","309","9.388948978660729","38.33960204740616"
"325","poisson","2.2","300","Discrete directions, continuous step","2761","343","7.222798764281286","39.92779969183358"
"324","poisson","2.16","300","Discrete directions, continuous step","2926","215","6.031389514219601","39.277319241417345"
"326","poisson","2.2","300","Discrete directions, continuous step","2642","222","6.004159444139788","41.026077237173446"
"327","poisson","2.2","300","Discrete directions, continuous step","3297","333","5.687062102432556","43.63485007178101"
"328","poisson","2.2","300","Discrete directions, continuous step","2869","260","7.101446840752246","39.501905351094656"
"329","poisson","2.24","300","Discrete directions, continuous step","2838","277","7.20728425556554","41.986055500847804"
"330","poisson","2.24","300","Discrete directions, continuous step","2748","356","8.329536181662498","41.079623234048505"
"332","poisson","2.24","300","Discrete directions, continuous step","2554","229","8.56467240213317","41.51846850326779"
"331","poisson","2.24","300","Discrete directions, continuous step","2749","226","8.04593219851327","39.10328646657446"
"333","poisson","2.28","300","Discrete directions, continuous step","2524","157","7.184740277106918","43.71237384360018"
"335","poisson","2.28","300","Discrete directions, continuous step","2335","236","7.521293095540422","38.71988533690683"
"334","poisson","2.28","300","Discrete directions, continuous step","3102","205","4.583442529942296","42.80413740742892"
"336","poisson","2.28","300","Discrete directions, continuous step","2765","208","7.261154286717524","40.9202829043849"
"337","poisson","2.32","300","Discrete directions, continuous step","2786","166","5.1043666994802095","39.515377981163496"
"339","poisson","2.32","300","Discrete directions, continuous step","2398","271","8.341251941239463","41.03450312186722"
"338","poisson","2.32","300","Discrete directions, continuous step","2826","214","7.787803448950562","43.71995122036414"
"340","poisson","2.32","300","Discrete directions, continuous step","2792","248","3.831402900970051","39.453522727385796"
"341","poisson","2.36","300","Discrete directions, continuous step","2585","107","6.030030642151214","42.593729613220454"
"343","poisson","2.36","300","Discrete directions, continuous step","2634","242","8.154735416007654","43.95230358877667"
"342","poisson","2.36","300","Discrete directions, continuous step","3338","179","7.530758747589701","43.58770684074067"
"344","poisson","2.36","300","Discrete directions, continuous step","2965","189","6.5486789112574115","43.174169968845575"
"346","poisson","2.4","300","Discrete directions, continuous step","2421","279","6.393710225299536","42.832715657686826"
"347","poisson","2.4","300","Discrete directions, continuous step","2552","237","8.467615371905211","42.33329577357072"
"345","poisson","2.4","300","Discrete directions, continuous step","3293","230","8.016867740285846","42.43277708268659"
"348","poisson","2.4","300","Discrete directions, continuous step","2450","208","8.35528503149996","43.57257126544316"
"349","poisson","2.44","300","Discrete directions, continuous step","2600","229","6.07376243079581","44.3994266636172"
"350","poisson","2.44","300","Discrete directions, continuous step","2334","232","7.983370449785475","45.60238729247459"
"351","poisson","2.44","300","Discrete directions, continuous step","2693","164","6.616073295010555","44.352556673093616"
"352","poisson","2.44","300","Discrete directions, continuous step","2913","179","7.471856802585606","47.08272716473056"
"353","poisson","2.48","300","Discrete directions, continuous step","2463","209","7.308563859202003","45.20162298093833"
"354","poisson","2.48","300","Discrete directions, continuous step","2675","147","4.6685285306910025","49.089634021638446"
"355","poisson","2.48","300","Discrete directions, continuous step","2565","239","7.477814184846586","44.70269190421926"
"356","poisson","2.48","300","Discrete directions, continuous step","2851","230","6.165615201956943","46.07416367624121"
"357","poisson","2.52","300","Discrete directions, continuous step","2478","194","7.145993406077906","46.571694622241544"
"358","poisson","2.52","300","Discrete directions, continuous step","2852","174","7.900199996945759","46.7328256715816"
"359","poisson","2.52","300","Discrete directions, continuous step","2702","182","8.805375531097852","43.19035524039834"
"360","poisson","2.52","300","Discrete directions, continuous step","2548","170","6.039828178313712","44.50592181490862"
"361","poisson","2.56","300","Discrete directions, continuous step","2348","149","6.647789288225216","47.70762747439714"
"362","poisson","2.56","300","Discrete directions, continuous step","2706","248","8.669935493311435","46.46911432103088"
"363","poisson","2.56","300","Discrete directions, continuous step","2760","248","6.882829807166949","46.252360865868894"
"364","poisson","2.56","300","Discrete directions, continuous step","2441","193","7.95184976642237","46.47032368820583"
"367","poisson","2.6","300","Discrete directions, continuous step","2379","200","7.853156030206232","47.072837912013036"
"365","poisson","2.6","300","Discrete directions, continuous step","2483","202","4.016508466344","47.4586925159617"
"366","poisson","2.6","300","Discrete directions, continuous step","2800","186","4.643863010449856","46.065995047477685"
"368","poisson","2.6","300","Discrete directions, continuous step","2431","196","6.267635154415679","49.03895860210705"
"369","poisson","2.64","300","Discrete directions, continuous step","2459","206","9.506836452617534","44.2263167115062"
"370","poisson","2.64","300","Discrete directions, continuous step","2654","160","5.916236414714156","47.67515679397486"
"372","poisson","2.64","300","Discrete directions, continuous step","2116","141","5.868803607604356","49.487090244727916"
"371","poisson","2.64","300","Discrete directions, continuous step","2731","172","6.533274042602756","50.64663686782144"
"373","poisson","2.68","300","Discrete directions, continuous step","2787","197","7.358481594999681","47.12714320135313"
"375","poisson","2.68","300","Discrete directions, continuous step","2620","143","5.9529868255948095","52.710255408018824"
"374","poisson","2.68","300","Discrete directions, continuous step","2946","202","6.352322578322362","45.75910480715901"
"376","poisson","2.68","300","Discrete directions, continuous step","2433","178","8.933652122848471","48.60188350945572"
"377","poisson","2.72","300","Discrete directions, continuous step","2194","247","7.127830452222362","48.07603503611701"
"379","poisson","2.72","300","Discrete directions, continuous step","2321","104","5.841806698963374","47.46332381243782"
"378","poisson","2.72","300","Discrete directions, continuous step","2472","154","6.317106375947169","46.46911111856564"
"380","poisson","2.72","300","Discrete directions, continuous step","2213","176","7.4422132384123","51.18338528648046"
"381","poisson","2.76","300","Discrete directions, continuous step","2308","108","6.401441527983248","45.837428750146245"
"382","poisson","2.76","300","Discrete directions, continuous step","2708","169","7.543917697756292","50.81620928565896"
"385","poisson","2.8","300","Discrete directions, continuous step","2215","210","8.146241588737233","51.314926924976874"
"383","poisson","2.76","300","Discrete directions, continuous step","2677","160","7.055777997329599","48.51650494760498"
"384","poisson","2.76","300","Discrete directions, continuous step","2536","173","8.308541972137213","50.618428481407825"
"386","poisson","2.8","300","Discrete directions, continuous step","2429","192","6.614781248451841","46.73845422986929"
"387","poisson","2.8","300","Discrete directions, continuous step","2406","137","5.681888367389945","48.66814463506509"
"389","poisson","2.84","300","Discrete directions, continuous step","2154","138","6.090063939413685","51.58622029087161"
"388","poisson","2.8","300","Discrete directions, continuous step","2554","185","6.379922897535259","51.788911511408315"
"390","poisson","2.84","300","Discrete directions, continuous step","2241","132","5.725947466640022","49.587418819326714"
"391","poisson","2.84","300","Discrete directions, continuous step","2576","119","4.395494188878057","51.49875603789547"
"392","poisson","2.84","300","Discrete directions, continuous step","2187","131","6.626058760729592","53.14240445165315"
"393","poisson","2.88","300","Discrete directions, continuous step","2217","154","6.346970482518515","45.71985423730437"
"394","poisson","2.88","300","Discrete directions, continuous step","2174","102","5.215543454117757","54.926233366839035"
"395","poisson","2.88","300","Discrete directions, continuous step","2522","201","4.244207961932965","49.34438332705835"
"396","poisson","2.88","300","Discrete directions, continuous step","2436","193","5.90166339989031","52.58856445428828"
"397","poisson","2.92","300","Discrete directions, continuous step","2727","173","4.4150183147560185","51.64026613107849"
"399","poisson","2.92","300","Discrete directions, continuous step","2131","141","5.43775883138953","51.503063484778835"
"400","poisson","2.92","300","Discrete directions, continuous step","2035","140","6.672004330221462","51.45787440551737"
"398","poisson","2.92","300","Discrete directions, continuous step","2875","162","4.839393643031734","48.10563424521505"
"401","poisson","2.96","300","Discrete directions, continuous step","2126","140","5.882703679883932","50.09854333885181"
"402","poisson","2.96","300","Discrete directions, continuous step","2139","161","7.041842653191267","54.67029130024132"
"403","poisson","2.96","300","Discrete directions, continuous step","2354","135","6.321786653050459","56.69555823472616"
"404","poisson","2.96","300","Discrete directions, continuous step","2476","121","6.283821426475399","53.56282292853721"
"405","poisson","3","300","Discrete directions, continuous step","2605","126","6.739733822013342","53.544343492011116"
"406","poisson","3","300","Discrete directions, continuous step","2744","185","6.260548220174307","50.44156642084778"
"407","poisson","3","300","Discrete directions, continuous step","2317","131","6.2660128294562725","51.15505219230175"
"408","poisson","3","300","Discrete directions, continuous step","1857","158","7.403203709480181","56.35797355619741"
"409","normal","1","300","Discrete directions, continuous step","6485","998","14.153059099309754","21.71004142215121"
"410","normal","1","300","Discrete directions, continuous step","6801","828","10.71235543591903","21.29565639456134"
"413","normal","1.04","300","Discrete directions, continuous step","5232","627","11.935568995521436","22.092478237256834"
"412","normal","1","300","Discrete directions, continuous step","6530","1016","10.940941024510071","22.165563864821422"
"411","normal","1","300","Discrete directions, continuous step","7276","742","13.247429542891382","21.535392157304273"
"414","normal","1.04","300","Discrete directions, continuous step","5968","882","12.474014898849784","22.737893125812015"
"415","normal","1.04","300","Discrete directions, continuous step","5372","538","11.042755187194818","22.56010081486417"
"416","normal","1.04","300","Discrete directions, continuous step","5319","818","11.746629069045778","22.460724205839803"
"417","normal","1.08","300","Discrete directions, continuous step","5193","738","13.55490340956285","23.05572871074928"
"418","normal","1.08","300","Discrete directions, continuous step","5496","821","11.500749965065353","23.13870660866668"
"420","normal","1.08","300","Discrete directions, continuous step","5564","685","11.146381194736776","23.062958933409767"
"419","normal","1.08","300","Discrete directions, continuous step","6785","623","12.530413251998855","23.899842727868798"
"421","normal","1.12","300","Discrete directions, continuous step","5767","724","12.773042161782907","23.643878104470772"
"422","normal","1.12","300","Discrete directions, continuous step","5511","675","11.374521154920714","23.709528139532615"
"423","normal","1.12","300","Discrete directions, continuous step","5729","609","10.233185305877726","23.67233967282147"
"424","normal","1.12","300","Discrete directions, continuous step","5862","868","13.111386852204781","24.096156616022277"
"426","normal","1.16","300","Discrete directions, continuous step","4334","736","12.260468284050262","25.01910719442277"
"425","normal","1.16","300","Discrete directions, continuous step","5406","557","10.606527342750784","25.200091819142006"
"427","normal","1.16","300","Discrete directions, continuous step","5165","653","14.045225101369002","25.04434630406782"
"429","normal","1.2","300","Discrete directions, continuous step","5208","665","11.268581779178085","26.68003642642531"
"428","normal","1.16","300","Discrete directions, continuous step","6254","668","10.408651055290257","25.546009948648997"
"430","normal","1.2","300","Discrete directions, continuous step","4784","437","11.166549040286682","27.63787024410193"
"431","normal","1.2","300","Discrete directions, continuous step","5083","375","11.123004508199504","26.57383807844193"
"432","normal","1.2","300","Discrete directions, continuous step","5137","703","11.080099478988373","26.76204199342311"
"433","normal","1.24","300","Discrete directions, continuous step","4197","532","11.700607991048564","26.494821770190597"
"434","normal","1.24","300","Discrete directions, continuous step","4368","589","13.565435742448347","26.231775854303503"
"436","normal","1.24","300","Discrete directions, continuous step","4644","796","14.304059370286211","26.52029559287507"
"437","normal","1.28","300","Discrete directions, continuous step","4909","445","11.209764573245305","28.114085428002827"
"435","normal","1.24","300","Discrete directions, continuous step","5258","562","11.351094881549457","27.128260499221224"
"438","normal","1.28","300","Discrete directions, continuous step","4957","500","12.237810005963283","26.71885768917938"
"440","normal","1.28","300","Discrete directions, continuous step","4480","465","11.163258664804125","28.61919575417682"
"439","normal","1.28","300","Discrete directions, continuous step","4673","614","12.779915783083428","27.44333606438976"
"442","normal","1.32","300","Discrete directions, continuous step","4065","678","13.514439092520831","28.770365625734584"
"441","normal","1.32","300","Discrete directions, continuous step","5000","461","12.611168337086674","28.90292830148427"
"443","normal","1.32","300","Discrete directions, continuous step","5444","377","9.614522024983128","28.198763615945644"
"446","normal","1.36","300","Discrete directions, continuous step","4082","369","12.257204915896274","29.475139908051435"
"445","normal","1.36","300","Discrete directions, continuous step","4644","520","13.289450973400381","29.120549610448677"
"444","normal","1.32","300","Discrete directions, continuous step","4776","419","9.73984205335831","27.469065983393424"
"447","normal","1.36","300","Discrete directions, continuous step","4472","523","12.996422409022966","29.78843251302681"
"448","normal","1.36","300","Discrete directions, continuous step","3973","576","15.541857922633866","30.084547707918475"
"449","normal","1.4","300","Discrete directions, continuous step","4536","355","12.14661522847926","30.01244644433968"
"451","normal","1.4","300","Discrete directions, continuous step","4198","518","12.61136392705528","30.049252459791468"
"450","normal","1.4","300","Discrete directions, continuous step","4174","461","10.239874540663038","31.01671975311869"
"452","normal","1.4","300","Discrete directions, continuous step","3718","575","13.642774633063475","30.59276484164142"
"454","normal","1.44","300","Discrete directions, continuous step","3926","531","12.87873208574392","29.574722371816424"
"453","normal","1.44","300","Discrete directions, continuous step","4097","339","11.052235823641205","31.063291192665734"
"457","normal","1.48","300","Discrete directions, continuous step","3570","351","12.435197112045252","31.524730068229324"
"458","normal","1.48","300","Discrete directions, continuous step","3603","477","13.956753343189014","32.16975436271277"
"455","normal","1.44","300","Discrete directions, continuous step","4321","363","11.097505289703037","32.08340750956558"
"459","normal","1.48","300","Discrete directions, continuous step","4006","406","11.999932091233546","32.608130750050435"
"456","normal","1.44","300","Discrete directions, continuous step","4784","409","10.179610371940392","30.94413476273662"
"460","normal","1.48","300","Discrete directions, continuous step","3793","403","13.003411467799378","32.80573756938065"
"461","normal","1.52","300","Discrete directions, continuous step","3373","318","12.638372130326434","31.63620364660019"
"462","normal","1.52","300","Discrete directions, continuous step","3778","308","13.018845408126733","31.270988196424813"
"463","normal","1.52","300","Discrete directions, continuous step","3819","471","14.371300946672662","32.016012670306466"
"465","normal","1.56","300","Discrete directions, continuous step","3432","306","11.635230635076415","33.79287274482803"
"464","normal","1.52","300","Discrete directions, continuous step","3486","167","9.825524772879351","32.972261316820074"
"466","normal","1.56","300","Discrete directions, continuous step","3709","415","12.670815361539944","34.64297639830025"
"467","normal","1.56","300","Discrete directions, continuous step","3554","408","11.890188779689261","33.49510342248785"
"471","normal","1.6","300","Discrete directions, continuous step","3507","347","14.479064201830745","35.12875168288582"
"470","normal","1.6","300","Discrete directions, continuous step","4004","357","13.547004924003797","35.17349824152165"
"472","normal","1.6","300","Discrete directions, continuous step","3272","286","13.005356732299312","32.63519533418137"
"468","normal","1.56","300","Discrete directions, continuous step","4496","338","11.617109070028555","35.40076892119549"
"469","normal","1.6","300","Discrete directions, continuous step","4508","465","11.46521518972824","34.21716400861857"
"473","normal","1.64","300","Discrete directions, continuous step","3651","221","10.181757218286624","33.938870770666895"
"474","normal","1.64","300","Discrete directions, continuous step","3061","342","13.181913847451252","36.88965057054979"
"475","normal","1.64","300","Discrete directions, continuous step","3203","287","10.704356237846469","35.33563788278739"
"477","normal","1.68","300","Discrete directions, continuous step","2886","284","12.871616081799903","36.64039984177653"
"476","normal","1.64","300","Discrete directions, continuous step","3433","387","14.70288763765544","36.10080108597289"
"478","normal","1.68","300","Discrete directions, continuous step","3313","326","12.707402464415292","36.66958799579542"
"479","normal","1.68","300","Discrete directions, continuous step","3550","219","9.879964624773688","35.98056557148408"
"480","normal","1.68","300","Discrete directions, continuous step","3434","306","12.50775500341025","35.65316401417547"
"481","normal","1.72","300","Discrete directions, continuous step","3332","331","12.45688519682842","36.54713494930711"
"484","normal","1.72","300","Discrete directions, continuous step","3183","301","10.004512916932072","38.74872791432904"
"483","normal","1.72","300","Discrete directions, continuous step","3486","235","10.425110822103356","36.48515083606048"
"482","normal","1.72","300","Discrete directions, continuous step","3641","266","10.410232087649408","39.32371566868753"
"485","normal","1.76","300","Discrete directions, continuous step","3842","286","10.531673511138905","38.606581520614554"
"486","normal","1.76","300","Discrete directions, continuous step","3177","294","10.861792467990579","37.93904662164995"
"487","normal","1.76","300","Discrete directions, continuous step","3107","288","12.755294485483354","38.92042474640393"
"489","normal","1.8","300","Discrete directions, continuous step","2932","252","12.797936139456233","39.32979217415223"
"488","normal","1.76","300","Discrete directions, continuous step","3612","285","11.681137461712826","39.80583708083074"
"490","normal","1.8","300","Discrete directions, continuous step","3231","317","13.758100015644505","40.5885908706294"
"491","normal","1.8","300","Discrete directions, continuous step","3131","227","10.931306000743064","39.67745648440478"
"492","normal","1.8","300","Discrete directions, continuous step","2838","235","12.940672555497486","39.03078691387979"
"493","normal","1.84","300","Discrete directions, continuous step","3046","295","11.978775275431246","38.99789978991625"
"494","normal","1.84","300","Discrete directions, continuous step","2738","204","10.911580928168867","39.6393797220188"
"495","normal","1.84","300","Discrete directions, continuous step","2946","316","12.700611807069407","39.436856392902705"
"496","normal","1.84","300","Discrete directions, continuous step","3287","317","11.85290527756922","37.101368088447"
"498","normal","1.88","300","Discrete directions, continuous step","2745","221","12.242088125976707","39.609332195756906"
"497","normal","1.88","300","Discrete directions, continuous step","3162","284","12.430274565239621","40.23308770523155"
"499","normal","1.88","300","Discrete directions, continuous step","3004","226","12.445410851952122","39.996133742906004"
"500","normal","1.88","300","Discrete directions, continuous step","2754","305","15.070762241634753","39.59233353159999"
"501","normal","1.92","300","Discrete directions, continuous step","3205","339","11.334265821723584","41.65399175194895"
"503","normal","1.92","300","Discrete directions, continuous step","2741","260","10.650882766298867","44.82446388307725"
"502","normal","1.92","300","Discrete directions, continuous step","3080","256","13.328185802137181","41.506158901309576"
"504","normal","1.92","300","Discrete directions, continuous step","2742","229","12.93906517672539","43.54754204547766"
"505","normal","1.96","300","Discrete directions, continuous step","2580","223","13.147349752316476","43.42105658789787"
"506","normal","1.96","300","Discrete directions, continuous step","2803","146","10.476766228992442","42.11296328808283"
"508","normal","1.96","300","Discrete directions, continuous step","2521","238","11.19852336112768","43.01610799631051"
"511","normal","2","300","Discrete directions, continuous step","2384","224","11.42994728814972","41.659900886236045"
"507","normal","1.96","300","Discrete directions, continuous step","3121","231","11.512226142409528","42.991813615016966"
"510","normal","2","300","Discrete directions, continuous step","3097","261","13.831861771611276","41.11420727722988"
"509","normal","2","300","Discrete directions, continuous step","3064","213","12.010480838120465","43.440829645593276"
"512","normal","2","300","Discrete directions, continuous step","3010","210","12.79618478730983","42.527993963895106"
"515","normal","2.04","300","Discrete directions, continuous step","2415","201","13.873856324593799","43.86120242772807"
"514","normal","2.04","300","Discrete directions, continuous step","2880","162","12.083568153900245","44.68623544525276"
"513","normal","2.04","300","Discrete directions, continuous step","3087","259","12.052365826564035","43.790505113634396"
"516","normal","2.04","300","Discrete directions, continuous step","2643","280","14.008127581596867","46.68984953359906"
"518","normal","2.08","300","Discrete directions, continuous step","2424","228","13.510827932166457","40.910909167573905"
"517","normal","2.08","300","Discrete directions, continuous step","3013","167","14.1007506728997","42.20375087509508"
"520","normal","2.08","300","Discrete directions, continuous step","2615","228","13.749553552778409","46.14043038308976"
"521","normal","2.12","300","Discrete directions, continuous step","2715","187","12.499078368267078","48.197690323141664"
"519","normal","2.08","300","Discrete directions, continuous step","3028","148","10.720805106243695","45.99484468855696"
"522","normal","2.12","300","Discrete directions, continuous step","2850","220","13.01473999332391","46.058206088867195"
"523","normal","2.12","300","Discrete directions, continuous step","2387","235","14.823480600064393","45.014676731647974"
"524","normal","2.12","300","Discrete directions, continuous step","2524","142","11.938752791623394","46.07444814538649"
"525","normal","2.16","300","Discrete directions, continuous step","2618","132","9.296104445775033","42.93494081944891"
"526","normal","2.16","300","Discrete directions, continuous step","2427","141","10.93816374140484","47.143432091422135"
"527","normal","2.16","300","Discrete directions, continuous step","2564","140","9.645515254617834","47.757711180531096"
"529","normal","2.2","300","Discrete directions, continuous step","2453","151","11.801944925483738","49.21807416991071"
"528","normal","2.16","300","Discrete directions, continuous step","2905","147","12.4224205520025","48.43559123416014"
"530","normal","2.2","300","Discrete directions, continuous step","2510","145","12.067937129147232","48.54379694371521"
"531","normal","2.2","300","Discrete directions, continuous step","2525","140","12.321933243637599","48.69916922305549"
"533","normal","2.24","300","Discrete directions, continuous step","2572","177","14.53195337458002","53.125228100857036"
"534","normal","2.24","300","Discrete directions, continuous step","2553","148","10.27158037813243","47.454286883419556"
"532","normal","2.2","300","Discrete directions, continuous step","3068","128","11.537571596428933","42.52645395673401"
"535","normal","2.24","300","Discrete directions, continuous step","2409","117","10.271948637821794","48.37101944724962"
"536","normal","2.24","300","Discrete directions, continuous step","2871","132","11.184832264741985","48.99526128858819"
"538","normal","2.28","300","Discrete directions, continuous step","2369","134","12.16036173986154","49.9000951831397"
"537","normal","2.28","300","Discrete directions, continuous step","2798","128","10.68700432323821","50.35198746440721"
"540","normal","2.28","300","Discrete directions, continuous step","2122","154","10.492294775683579","50.50549150392593"
"539","normal","2.28","300","Discrete directions, continuous step","2512","129","10.407622897534164","50.92863859489427"
"541","normal","2.32","300","Discrete directions, continuous step","2824","157","12.644721995798065","54.90747558731895"
"542","normal","2.32","300","Discrete directions, continuous step","2559","226","12.595341054782054","50.66498526562583"
"544","normal","2.32","300","Discrete directions, continuous step","2257","160","13.766298692734104","53.32664177580542"
"543","normal","2.32","300","Discrete directions, continuous step","2451","166","14.341702023584425","50.09169133615952"
"546","normal","2.36","300","Discrete directions, continuous step","2383","165","13.549538390017698","51.1098668694715"
"545","normal","2.36","300","Discrete directions, continuous step","2840","164","10.723625502819917","49.952236819091894"
"547","normal","2.36","300","Discrete directions, continuous step","2512","142","12.328244635285802","54.066790337638295"
"549","normal","2.4","300","Discrete directions, continuous step","2244","113","12.823822926787368","53.71128025660722"
"548","normal","2.36","300","Discrete directions, continuous step","2574","150","11.31563858192094","53.10617020926191"
"550","normal","2.4","300","Discrete directions, continuous step","2627","135","12.870884321838481","56.41793822306208"
"551","normal","2.4","300","Discrete directions, continuous step","2273","116","11.575193665081684","53.9370120603539"
"552","normal","2.4","300","Discrete directions, continuous step","2420","141","13.501726816773594","49.434867033601044"
"553","normal","2.44","300","Discrete directions, continuous step","2268","128","12.002127924119492","51.64977610170667"
"554","normal","2.44","300","Discrete directions, continuous step","2392","180","13.189598610233794","52.73925100676305"
"556","normal","2.44","300","Discrete directions, continuous step","2343","163","11.963988221007885","50.47873835101375"
"555","normal","2.44","300","Discrete directions, continuous step","2489","182","14.670859909097672","55.793612454603185"
"558","normal","2.48","300","Discrete directions, continuous step","2119","123","12.27370495639697","48.70794657423866"
"557","normal","2.48","300","Discrete directions, continuous step","2688","133","10.184669804017851","53.310740547152086"
"559","normal","2.48","300","Discrete directions, continuous step","2448","136","13.089798782661553","50.64821646546144"
"560","normal","2.48","300","Discrete directions, continuous step","2343","146","11.314076613006119","51.69556913480386"
"562","normal","2.52","300","Discrete directions, continuous step","2006","139","12.089728555457516","51.78133746562575"
"563","normal","2.52","300","Discrete directions, continuous step","2278","139","14.827503509439776","56.89658439790288"
"561","normal","2.52","300","Discrete directions, continuous step","2444","114","9.831285300039351","52.31356901665976"
"564","normal","2.52","300","Discrete directions, continuous step","2580","165","13.42431724165801","55.50819162552961"
"565","normal","2.56","300","Discrete directions, continuous step","2247","130","10.366772323345629","55.7573588939123"
"566","normal","2.56","300","Discrete directions, continuous step","2339","103","12.970316780773295","56.21681392553567"
"568","normal","2.56","300","Discrete directions, continuous step","2677","180","11.94277751638868","58.06569925504871"
"567","normal","2.56","300","Discrete directions, continuous step","3022","158","14.49939878173102","56.62867386519945"
"571","normal","2.6","300","Discrete directions, continuous step","2380","126","12.431249501142329","54.624365367389316"
"569","normal","2.6","300","Discrete directions, continuous step","2867","135","13.930520636579796","58.868782566202356"
"570","normal","2.6","300","Discrete directions, continuous step","2739","167","12.743256586771395","59.40870036143913"
"572","normal","2.6","300","Discrete directions, continuous step","2478","105","11.7015851265175","56.4739173204988"
"573","normal","2.64","300","Discrete directions, continuous step","2217","174","12.382049831750926","54.55083151857757"
"576","normal","2.64","300","Discrete directions, continuous step","2228","154","10.66698687621819","60.689356243833494"
"574","normal","2.64","300","Discrete directions, continuous step","2306","171","16.687880089036433","55.642130641183016"
"575","normal","2.64","300","Discrete directions, continuous step","2551","147","13.701058619594448","62.90148008900054"
"578","normal","2.68","300","Discrete directions, continuous step","2166","134","12.917972194610016","58.48571283786614"
"577","normal","2.68","300","Discrete directions, continuous step","2472","111","10.517734061029046","56.371371604576765"
"579","normal","2.68","300","Discrete directions, continuous step","2259","128","12.349924713602373","61.09846851225735"
"580","normal","2.68","300","Discrete directions, continuous step","2157","108","11.922760675814253","59.19071813657107"
"582","normal","2.72","300","Discrete directions, continuous step","2060","112","13.152915596836024","60.937310885666015"
"581","normal","2.72","300","Discrete directions, continuous step","2133","106","12.438867386418547","61.136501522203815"
"584","normal","2.72","300","Discrete directions, continuous step","1854","142","13.064440845031626","52.85567062566603"
"583","normal","2.72","300","Discrete directions, continuous step","1990","116","14.217456681209338","57.27121178022747"
"585","normal","2.76","300","Discrete directions, continuous step","1982","150","15.597238023600113","62.12549424323604"
"586","normal","2.76","300","Discrete directions, continuous step","1934","83","12.647786341709523","58.37213702066085"
"587","normal","2.76","300","Discrete directions, continuous step","2121","134","13.926781441549306","62.662559784392926"
"590","normal","2.8","300","Discrete directions, continuous step","2181","106","13.478993800701325","68.50866889544498"
"589","normal","2.8","300","Discrete directions, continuous step","2368","84","12.27023068632013","62.53202683772003"
"588","normal","2.76","300","Discrete directions, continuous step","2797","97","11.277132550924737","61.08639460694255"
"591","normal","2.8","300","Discrete directions, continuous step","2084","126","12.501205983117291","56.25311053368619"
